text,label_name
clayton kershaw dodger win away championship blue,['gaming' 'sports']
word week chump utter oct instantly reclaim trump supporter ht,['diaries_&_daily_life' 'news_&_social_concern']
cardi freak trump supporter swarm big truck,['celebrity_&_pop_culture' 'news_&_social_concern']
catch camera deandre hopkin flip trump supporter fact,['celebrity_&_pop_culture' 'news_&_social_concern']
month old time dodger win world series wrap tonight boy angeles dodger,['gaming' 'sports']
dodger world series champion write joy close call precede history,['gaming' 'sports']
know positive nd angeles take lead th allow dave roberts game dodger world series celebration possible superspreade event,['gaming' 'news_&_social_concern' 'sports']
giant fan hea dodger enjoy parade catch covid lousy world series life,['sports']
thing salvage angeles win world series,['gaming' 'sports']
sister law texas minute label trump supporter redneck say sister ignorant statement let guess racist yes,['diaries_&_daily_life' 'news_&_social_concern']
dress halloween stand grocery store tell random people thirty lap hit shower grateful wasn assault woman ask carver high maryland tho,['diaries_&_daily_life' 'fashion_&_style' 'other_hobbies']
stay safe mama fan choice award mamavote blackpink,['celebrity_&_pop_culture' 'music']
stay safe god bless sb,['news_&_social_concern' 'other_hobbies']
trump supporter fill street beverly hill silent majority silence beverly hill stuff,['celebrity_&_pop_culture' 'news_&_social_concern']
stay safe filo blink follow vote lisa biggestcrush tdyaward,['celebrity_&_pop_culture' 'news_&_social_concern']
stay safe follow vote lisa blackpink biggestcrush tdyaward,['celebrity_&_pop_culture' 'news_&_social_concern']
stay safe filo moot follow vote lisa biggestcrush tdyaward,['celebrity_&_pop_culture']
stay safe wag patangay hehe follow vote lisa biggestcrush tdyaward,['news_&_social_concern']
lizzo dress fly mike pence hair halloween look today,['celebrity_&_pop_culture' 'fashion_&_style' 'other_hobbies']
stay safe follow vote lisa biggestcrush tdyaward,['news_&_social_concern']
think forget huh ohio,['relationships' 'sports']
vote vote vote filo moot pls stay safe vote mamavote bt worldwide fan choice mnet asian music award,['celebrity_&_pop_culture' 'news_&_social_concern']
trump supporter swarm outside bill barr house demand arrest biden report,['news_&_social_concern']
amjoy jean join msnbc,['film_tv_&_video' 'news_&_social_concern']
dawn stream beginning stream gameplay stream week come hello becca st today suppo mean,['film_tv_&_video']
erase channel let,['film_tv_&_video' 'news_&_social_concern']
supernatural british columbia halloween special,['film_tv_&_video' 'news_&_social_concern']
houston texas catch new eat drink smoke like food bourbon like eatdrinksmoke tune tx bourbon cigar sundayfunday food eat,['celebrity_&_pop_culture' 'food_&_dining' 'other_hobbies']
drink day dead untappd home,['film_tv_&_video' 'news_&_social_concern' 'other_hobbies']
don stop stream view aren rise once great job hope well stay safe fight icantstopme,['film_tv_&_video' 'other_hobbies']
video dead ee speedrun check,['film_tv_&_video']
happy day dead googledoodle,['arts_&_culture' 'news_&_social_concern']
hi play golden,['music']
watch trump supporter sing god bless america scranton harmony snow,['music' 'news_&_social_concern']
teume pre order chapter sale comeback kinda low treasure mmm nov,['business_&_entrepreneurs']
celebrate dia de muertos day dead,['arts_&_culture']
pearl jam breathe soul south canadian border canadians thought remember happy thought spend time love one breathe stay safe hydrate wear mask public,['fitness_&_health' 'music']
palestine israel central palestinian motorist fire pistol israeli soldier occupy west bank motorist kill israeli soldier dead man name palestinian security official bilal rawajba,['diaries_&_daily_life' 'news_&_social_concern' 'other_hobbies']
hi hope family darling self busy entertain lockdown stay positive well day come strong good day stay safe send love cuddle xx,['diaries_&_daily_life' 'other_hobbies' 'relationships']
crowd angry trump supporter bit like leave marche long queue tesco mike,['news_&_social_concern' 'other_hobbies']
check live dead kelley armstrong hardcover jacket paranormal fantasy,['arts_&_culture' 'learning_&_educational' 'other_hobbies']
fake news republican party thetraitor,['celebrity_&_pop_culture' 'news_&_social_concern' 'other_hobbies']
trump supporter riot outside election office america countthevote everyvotecount americahasspoken democracy,['news_&_social_concern' 'other_hobbies']
wait forever yoongi time recover love,['celebrity_&_pop_culture' 'fitness_&_health' 'music']
remember whippin line shout wheezy outtahere lmao,['celebrity_&_pop_culture']
directionersforchloe listen vall zoom,['celebrity_&_pop_culture' 'music']
directionersforchloe directionersforchloe directionersforchloe directionersforchloe directionersforchloe listen,['celebrity_&_pop_culture' 'music']
tfw remember selina meyer fictional character louis,['film_tv_&_video']
united states trend follow insight kate mckinnon goirish snipesafterdark trevor michael che shusha don lemon haney brian kelly inkigayo view google search trend insight,['celebrity_&_pop_culture']
remember wouldn let cover ocasio hilarious,['business_&_entrepreneurs' 'news_&_social_concern']
sad hear passing host alex trebek enjoy tune rest peace,['celebrity_&_pop_culture' 'film_tv_&_video']
rest peace alex great host eternal rest grant unto lord,['celebrity_&_pop_culture' 'film_tv_&_video']
think fair ask point jet beat michigan,['sports']
big fan reporting follow twitter coverage hurricane puerto rico fantastic good add hour team,['celebrity_&_pop_culture' 'film_tv_&_video' 'news_&_social_concern']
great stat buffalo game ve lead min tie trail game end score affair sta fluke well team cubuff,['sports']
si sooner ou golfer abraham ancer fall nd master go sunday final round sooner,['sports']
vulture plus video represent childhood relationship love power song couple lyric unapologetic domestic abuse empower allow word formulate,['film_tv_&_video' 'music']
read beauty power beauty style frizemedia fashion contentmarkete onlineadvertising digitalmarketing seo digitalmarketingservice onlinemarketingtopeurope onlinemarketingghana marketing,['business_&_entrepreneurs']
free xbox series day,['gaming']
power idea poetry change inspire world manifest brown girl brown girl rendition poem celebrate kamala harris vp elect viral indian,['arts_&_culture' 'learning_&_educational' 'news_&_social_concern']
vg duty warzone get fps update xbox series ps,['gaming']
circulareconomy circular economy hotspot catalonia cehotspotcat catalunyacircular barcelona spain november cet november cet info,['business_&_entrepreneurs' 'news_&_social_concern']
take inspiration sportssunday hero villain hero start aussie friendly time pm villain master move un aussie friendly time fistanbul master themaster golf,['sports']
dechambeau ail barely make cut master,['sports']
novel compelling exploration freedom free owe power myth artistry redrawe contours say usha kr,['arts_&_culture']
director social medium forget master start early today,['sports']
eagle healthy season begin make lot well giant talent wise,['sports']
remember des come table sony party bit rowdy des roll shi sleeve say want end singing solitaire grand piano genuinely diamond rip,['celebrity_&_pop_culture' 'music' 'news_&_social_concern']
yes win master break record process themaster,['sports']
recover covid win master congrat,['fitness_&_health' 'sports']
say enhypen run walk seriously power hold urghh,['celebrity_&_pop_culture' 'fitness_&_health']
lose power today hour thankfully come time watch man thankful crew get nasty weather restore power,['news_&_social_concern' 'sports']
big spo day amg petronas win th title master giants american football main tv atp final rafa today,['sports']
bar close pm ny rock parking lot party parkinglotparty,['celebrity_&_pop_culture' 'music']
impressive signing knick grab noel million note knick easily waive ed davis open extra roster spot give mitch noel interior defender thibs anchor defense,['news_&_social_concern' 'sports']
wow question gift deactivate line,['gaming']
truly modern treasure trove artisan studio salisbury perfect place browse unusual present love,['arts_&_culture']
kaya pa naman morissette new music lys teaser release,['music']
